Order_ID,Customer_ID,Partner_ID,Order_Date,Payment_Mode,Delivery_Time_Min,Delivery_Status
O040898,C00834,D0054,14-12-2022,UPI,34,Late
O040899,C02909,D0329,22-01-2024,UPI,23,Delivered
O040900,C03740,D0282,07-01-2024,Wallet,59,Cancelled
O040901,C00974,D0445,16-12-2025,Wallet,46,Cancelled
O040902,C04269,D0339,31-07-2021,UPI,8,Late
O040903,C00375,D0283,03-07-2022,Cash,14,Late
O040904,C04132,D0103,12-02-2025,Card,15,Cancelled
O040905,C01277,D0202,21-11-2024,Wallet,12,Late
O040906,C04871,D0219,20-02-2023,UPI,14,Cancelled
O040907,C02949,D0462,10-02-2024,Card,31,Cancelled
O040908,C00119,D0032,15-03-2024,Wallet,48,Delivered
O040909,C03112,D0005,26-12-2024,Card,59,Cancelled
O040910,C04085,D0211,23-12-2025,UPI,11,Late
O040911,C03604,D0102,08-09-2022,Wallet,30,Late
O040912,C01272,D0011,16-03-2024,Card,9,Cancelled
O040913,C01043,D0194,16-07-2022,UPI,59,Late
O040914,C03203,D0453,20-05-2025,UPI,48,Cancelled
O040915,C04078,D0134,10-05-2025,UPI,53,Cancelled
O040916,C03917,D0390,22-01-2021,Wallet,55,Cancelled
O040917,C01401,D0418,19-06-2025,UPI,47,Late
O040918,C01454,D0292,18-03-2021,UPI,33,Late
O040919,C00019,D0143,20-03-2024,Card,14,Cancelled
O040920,C02654,D0132,01-10-2023,Card,44,Late
O040921,C03970,D0284,29-06-2024,Card,49,Delivered
O040922,C01196,D0237,08-11-2025,Wallet,44,Cancelled
O040923,C02332,D0014,01-04-2024,Card,22,Delivered
O040924,C02327,D0489,08-12-2024,Cash,56,Delivered
O040925,C02747,D0273,07-03-2023,Wallet,11,Delivered
O040926,C02781,D0025,21-10-2021,Card,20,Delivered
O040927,C04171,D0436,14-01-2022,Cash,53,Late
O040928,C00831,D0312,19-09-2024,Cash,20,Late
O040929,C02426,D0186,14-03-2022,Wallet,9,Late
O040930,C01318,D0112,14-12-2023,Cash,19,Late
O040931,C00049,D0342,01-05-2021,UPI,48,Cancelled
O040932,C00002,D0188,13-07-2024,Cash,10,Cancelled
O040933,C03878,D0161,14-03-2025,Wallet,48,Cancelled
O040934,C04598,D0328,20-07-2021,UPI,25,Cancelled
O040935,C01073,D0187,18-02-2022,Cash,23,Delivered
O040936,C00190,D0398,27-05-2024,Wallet,29,Late
O040937,C01371,D0413,14-09-2025,Wallet,42,Cancelled
O040938,C00658,D0287,14-10-2021,Wallet,19,Late
O040939,C03345,D0425,24-10-2025,Cash,21,Delivered
O040940,C03316,D0191,14-03-2022,Card,40,Late
O040941,C03528,D0216,15-03-2021,Card,31,Late
O040942,C03696,D0271,18-11-2021,UPI,55,Delivered
O040943,C00173,D0465,01-06-2024,Cash,34,Delivered
O040944,C01615,D0479,26-02-2021,Cash,60,Late
O040945,C01533,D0474,06-03-2025,Cash,33,Late
O040946,C03796,D0210,27-01-2025,UPI,48,Late
O040947,C04289,D0391,15-06-2021,Card,42,Late
O040948,C04257,D0249,12-07-2021,Cash,19,Late
O040949,C04771,D0357,25-01-2022,Wallet,24,Cancelled
O040950,C04877,D0363,23-08-2022,Wallet,23,Cancelled
O040951,C02914,D0080,19-10-2025,Wallet,48,Delivered
O040952,C01644,D0449,30-04-2025,UPI,18,Late
O040953,C04914,D0297,18-12-2023,Wallet,35,Delivered
O040954,C04767,D0165,15-02-2022,Cash,30,Late
O040955,C03234,D0134,13-10-2021,Wallet,12,Cancelled
O040956,C02225,D0488,21-08-2025,UPI,57,Delivered
O040957,C04799,D0082,19-03-2025,Cash,32,Cancelled
O040958,C03767,D0051,27-02-2022,Card,45,Late
O040959,C02178,D0194,22-01-2025,UPI,12,Delivered
O040960,C04519,D0331,09-01-2023,Wallet,17,Delivered
O040961,C01459,D0033,06-07-2021,Card,34,Cancelled
O040962,C00079,D0364,23-08-2023,Card,57,Delivered
O040963,C04878,D0181,28-02-2025,UPI,33,Cancelled
O040964,C02069,D0460,25-12-2024,Cash,38,Cancelled
O040965,C00731,D0116,06-01-2022,Cash,25,Late
O040966,C04617,D0163,03-11-2024,Cash,42,Late
O040967,C01326,D0239,03-09-2023,Card,39,Late
O040968,C03356,D0165,08-08-2023,Card,22,Late
O040969,C00051,D0480,17-02-2025,Card,12,Late
O040970,C01944,D0170,13-09-2023,Cash,8,Delivered
O040971,C02912,D0142,23-06-2024,Cash,8,Delivered
O040972,C03331,D0190,07-07-2022,Cash,8,Late
O040973,C04302,D0088,26-03-2023,UPI,41,Late
O040974,C00363,D0029,18-11-2023,Cash,34,Delivered
O040975,C01893,D0396,27-10-2023,Cash,21,Delivered
O040976,C03198,D0092,29-09-2023,UPI,17,Cancelled
O040977,C03526,D0108,30-06-2024,UPI,54,Cancelled
O040978,C04858,D0087,23-11-2024,Cash,36,Delivered
O040979,C01166,D0029,07-12-2022,Card,26,Cancelled
O040980,C02696,D0086,29-08-2021,UPI,14,Late
O040981,C01307,D0289,19-07-2021,Card,50,Late
O040982,C02733,D0242,22-07-2023,Cash,37,Late
O040983,C02851,D0016,29-10-2025,UPI,58,Late
O040984,C04371,D0275,29-11-2024,Card,51,Cancelled
O040985,C02444,D0404,25-04-2021,Cash,24,Late
O040986,C00135,D0178,04-06-2024,UPI,42,Late
O040987,C03668,D0206,16-10-2024,Wallet,37,Delivered
O040988,C01673,D0167,11-06-2025,Card,19,Late
O040989,C02907,D0034,18-05-2022,Card,20,Delivered
O040990,C04936,D0496,30-06-2025,Cash,14,Cancelled
O040991,C01501,D0032,09-05-2021,Wallet,39,Late
O040992,C00200,D0350,12-08-2023,UPI,16,Delivered
O040993,C03638,D0358,15-08-2022,Wallet,52,Cancelled
O040994,C01445,D0143,06-02-2024,Cash,23,Cancelled
O040995,C00773,D0313,24-05-2024,Cash,35,Cancelled
O040996,C04253,D0243,10-04-2021,UPI,13,Cancelled
O040997,C01266,D0053,29-06-2021,Wallet,10,Late
O040998,C00709,D0049,07-06-2024,UPI,53,Delivered
O040999,C03581,D0184,13-01-2022,Wallet,49,Cancelled
O041000,C03310,D0162,26-02-2022,Cash,29,Delivered
O041001,C00719,D0493,14-09-2024,UPI,38,Cancelled
O041002,C00364,D0128,18-11-2023,Card,60,Late
O041003,C02647,D0444,01-09-2022,UPI,11,Delivered
O041004,C01501,D0076,28-05-2023,Wallet,60,Delivered
O041005,C02540,D0216,08-06-2024,Wallet,59,Cancelled
O041006,C00783,D0172,31-10-2025,Wallet,55,Cancelled
O041007,C04775,D0311,09-03-2022,Wallet,28,Cancelled
O041008,C01930,D0010,12-04-2023,Card,13,Delivered
O041009,C02328,D0026,01-02-2023,Wallet,15,Delivered
O041010,C00443,D0156,17-11-2025,UPI,31,Late
O041011,C03710,D0180,13-04-2021,Cash,50,Cancelled
O041012,C04224,D0451,12-04-2021,UPI,14,Cancelled
O041013,C04038,D0401,31-10-2024,UPI,35,Cancelled
O041014,C01090,D0337,07-06-2021,Wallet,39,Late
O041015,C03442,D0238,31-07-2024,UPI,47,Delivered
O041016,C02699,D0016,19-09-2021,Wallet,10,Cancelled
O041017,C01901,D0082,17-01-2022,Wallet,24,Delivered
O041018,C02012,D0091,11-10-2022,Cash,24,Late
O041019,C00336,D0004,11-04-2023,UPI,41,Late
O041020,C04619,D0352,06-07-2024,Cash,16,Cancelled
O041021,C01635,D0436,21-02-2023,Wallet,39,Late
O041022,C01078,D0118,09-02-2023,Card,14,Cancelled
O041023,C02592,D0327,28-09-2024,Wallet,33,Delivered
O041024,C01954,D0387,06-12-2022,UPI,33,Late
O041025,C03084,D0335,29-05-2021,UPI,21,Delivered
O041026,C04651,D0114,28-10-2024,Card,12,Late
O041027,C01556,D0187,10-09-2021,Cash,31,Late
O041028,C01871,D0360,25-10-2022,Wallet,32,Cancelled
O041029,C02429,D0206,30-05-2021,Card,34,Delivered
O041030,C00469,D0429,19-12-2024,Card,24,Delivered
O041031,C04308,D0418,10-04-2022,UPI,58,Delivered
O041032,C04908,D0040,25-02-2022,Wallet,9,Delivered
O041033,C02304,D0421,22-01-2022,Card,10,Cancelled
O041034,C00081,D0152,19-04-2022,Cash,58,Late
O041035,C04504,D0058,26-10-2025,UPI,18,Late
O041036,C02840,D0462,20-11-2021,Cash,8,Delivered
O041037,C04658,D0446,16-07-2022,Card,24,Cancelled
O041038,C02475,D0397,22-11-2022,Card,24,Late
O041039,C01387,D0095,12-11-2021,Wallet,38,Delivered
O041040,C01635,D0146,27-10-2024,Wallet,58,Delivered
O041041,C04702,D0134,10-12-2023,UPI,46,Delivered
O041042,C00731,D0432,09-08-2021,Card,28,Late
O041043,C01565,D0334,16-01-2024,Cash,54,Delivered
O041044,C03434,D0380,17-01-2021,Wallet,15,Late
O041045,C02107,D0453,18-01-2023,Card,59,Delivered
O041046,C04566,D0053,09-01-2021,Wallet,44,Cancelled
O041047,C03580,D0049,26-12-2022,Cash,46,Delivered
O041048,C03724,D0440,11-11-2022,Card,8,Late
O041049,C03296,D0191,18-09-2021,Wallet,57,Late
O041050,C04981,D0134,16-06-2024,Card,13,Late
O041051,C00495,D0343,06-11-2024,UPI,26,Cancelled
O041052,C01071,D0385,21-06-2022,Cash,53,Late
O041053,C01539,D0461,03-08-2024,UPI,33,Late
O041054,C00630,D0171,25-09-2021,UPI,24,Late
O041055,C02034,D0269,13-10-2021,Card,11,Cancelled
O041056,C03744,D0209,09-11-2021,UPI,44,Delivered
O041057,C01181,D0324,29-07-2025,Wallet,34,Late
O041058,C00430,D0257,14-01-2021,Wallet,26,Cancelled
O041059,C02016,D0238,23-01-2024,Cash,27,Cancelled
O041060,C01503,D0203,07-02-2025,Card,17,Cancelled
O041061,C00032,D0407,14-06-2025,Wallet,19,Late
O041062,C01422,D0068,06-06-2021,Cash,46,Delivered
O041063,C04642,D0339,28-01-2024,UPI,33,Late
O041064,C03633,D0094,25-12-2024,Wallet,28,Late
O041065,C03434,D0081,20-05-2024,UPI,11,Delivered
O041066,C04300,D0146,02-06-2022,UPI,18,Delivered
O041067,C02635,D0486,05-03-2022,Cash,34,Delivered
O041068,C03574,D0212,30-03-2023,Cash,23,Delivered
O041069,C02058,D0118,15-07-2025,Wallet,28,Delivered
O041070,C00453,D0184,08-12-2021,Wallet,43,Cancelled
O041071,C01596,D0087,14-10-2021,Cash,15,Delivered
O041072,C03986,D0310,14-03-2025,Cash,35,Delivered
O041073,C01110,D0499,25-06-2021,Wallet,24,Delivered
O041074,C04768,D0389,16-10-2025,Cash,37,Delivered
O041075,C04029,D0320,07-02-2024,Wallet,32,Late
O041076,C04029,D0075,31-03-2021,Cash,57,Late
O041077,C02052,D0413,07-03-2021,Card,18,Cancelled
O041078,C03960,D0204,21-08-2022,Wallet,26,Cancelled
O041079,C02926,D0275,21-06-2022,Card,21,Delivered
O041080,C01931,D0436,07-04-2021,Card,51,Cancelled
O041081,C04452,D0254,19-04-2025,Card,9,Late
O041082,C04721,D0145,09-01-2024,UPI,53,Late
O041083,C04286,D0061,07-02-2024,Cash,24,Cancelled
O041084,C02475,D0442,15-03-2025,Cash,31,Delivered
O041085,C04919,D0251,21-06-2025,Wallet,32,Delivered
O041086,C03452,D0195,13-11-2021,Cash,13,Cancelled
O041087,C04751,D0052,23-11-2025,Cash,57,Cancelled
O041088,C04470,D0250,04-08-2025,UPI,20,Cancelled
O041089,C02602,D0254,24-10-2024,Cash,48,Delivered
O041090,C00428,D0086,24-11-2023,Card,50,Delivered
O041091,C03536,D0291,07-07-2023,UPI,51,Late
O041092,C01381,D0372,14-05-2022,UPI,45,Late
O041093,C03437,D0002,15-04-2024,Wallet,25,Late
O041094,C01500,D0009,27-12-2022,UPI,43,Delivered
O041095,C01840,D0363,27-06-2021,UPI,8,Delivered
O041096,C03036,D0282,10-07-2025,UPI,54,Late
O041097,C01668,D0255,15-04-2022,Cash,36,Delivered
O041098,C01721,D0272,14-04-2023,Wallet,18,Cancelled
O041099,C02096,D0067,18-11-2023,Wallet,58,Delivered
O041100,C03279,D0318,22-07-2024,Card,43,Late
O041101,C00943,D0025,05-07-2022,UPI,38,Cancelled
O041102,C04565,D0485,01-08-2021,Card,53,Cancelled
O041103,C00606,D0233,17-02-2021,UPI,18,Delivered
O041104,C04498,D0042,15-02-2023,Cash,60,Cancelled
O041105,C02063,D0268,17-01-2021,Cash,18,Late
O041106,C00357,D0075,11-01-2022,Card,12,Cancelled
O041107,C02417,D0048,18-08-2024,Card,47,Late
O041108,C03610,D0215,28-07-2021,Cash,26,Delivered
O041109,C03083,D0181,01-08-2022,UPI,48,Cancelled
O041110,C01440,D0285,10-09-2021,Card,9,Delivered
O041111,C01977,D0211,09-07-2022,Wallet,54,Delivered
O041112,C00524,D0143,08-11-2022,Card,8,Delivered
O041113,C01863,D0415,11-04-2024,UPI,38,Cancelled
O041114,C00439,D0232,11-05-2022,Card,39,Cancelled
O041115,C03562,D0004,22-05-2025,Wallet,16,Late
O041116,C01133,D0326,18-08-2025,Wallet,24,Delivered
O041117,C02169,D0178,08-03-2021,Cash,23,Cancelled
O041118,C03444,D0225,18-03-2023,UPI,25,Late
O041119,C04338,D0215,18-02-2023,Card,18,Cancelled
O041120,C03873,D0334,19-08-2023,Card,46,Cancelled
O041121,C01282,D0293,16-07-2022,Cash,46,Cancelled
O041122,C01107,D0289,22-10-2024,Card,28,Cancelled
O041123,C04119,D0123,03-10-2021,UPI,40,Delivered
O041124,C01824,D0052,20-05-2025,UPI,24,Delivered
O041125,C01691,D0014,13-11-2024,UPI,51,Late
O041126,C03160,D0086,06-06-2025,Card,54,Cancelled
O041127,C03187,D0464,22-03-2022,Card,19,Delivered
O041128,C02268,D0406,08-12-2024,Wallet,20,Late
O041129,C04505,D0319,09-06-2025,Wallet,19,Delivered
O041130,C01954,D0269,17-08-2023,UPI,34,Cancelled
O041131,C04201,D0341,21-06-2021,Cash,33,Delivered
O041132,C00993,D0306,24-12-2022,Card,27,Late
O041133,C02716,D0120,01-11-2021,Wallet,17,Delivered
O041134,C03052,D0384,24-11-2021,UPI,45,Cancelled
O041135,C01640,D0240,21-04-2023,Cash,19,Delivered
O041136,C01293,D0177,31-10-2024,UPI,23,Delivered
O041137,C04553,D0131,18-09-2025,Card,22,Cancelled
O041138,C00975,D0287,01-12-2024,Cash,52,Cancelled
O041139,C02897,D0363,12-03-2024,Cash,17,Delivered
O041140,C02640,D0307,31-01-2023,UPI,11,Late
O041141,C01577,D0193,07-08-2024,Cash,60,Late
O041142,C02256,D0484,08-01-2025,Wallet,29,Late
O041143,C02479,D0303,18-06-2021,UPI,11,Delivered
O041144,C02744,D0344,29-08-2022,Cash,23,Cancelled
O041145,C03887,D0235,01-09-2023,UPI,8,Delivered
O041146,C01256,D0268,07-10-2021,Wallet,29,Cancelled
O041147,C00116,D0363,03-08-2024,Wallet,51,Cancelled
O041148,C01476,D0446,25-02-2025,Wallet,46,Late
O041149,C00658,D0114,25-10-2024,Card,44,Cancelled
O041150,C03988,D0402,23-08-2021,UPI,26,Cancelled
O041151,C01285,D0302,25-05-2024,Card,37,Late
O041152,C01255,D0033,22-07-2023,UPI,15,Late
O041153,C02836,D0049,24-11-2025,Cash,52,Cancelled
O041154,C02124,D0497,16-05-2022,Wallet,36,Late
O041155,C03091,D0072,22-10-2021,Cash,57,Cancelled
O041156,C02861,D0172,28-08-2022,Card,9,Late
O041157,C04617,D0209,21-09-2025,UPI,39,Late
O041158,C00117,D0099,05-01-2023,Wallet,45,Late
O041159,C01139,D0259,29-08-2025,Cash,37,Cancelled
O041160,C00631,D0411,29-03-2024,Wallet,37,Cancelled
O041161,C04905,D0034,11-12-2023,Card,51,Delivered
O041162,C04523,D0153,29-12-2023,Wallet,50,Cancelled
O041163,C01964,D0013,06-05-2025,Cash,15,Late
O041164,C01454,D0280,21-11-2023,UPI,53,Late
O041165,C04693,D0059,23-11-2021,UPI,60,Cancelled
O041166,C02895,D0238,05-02-2024,UPI,23,Delivered
O041167,C04075,D0097,18-04-2022,Wallet,16,Delivered
O041168,C04918,D0488,14-04-2025,Cash,14,Late
O041169,C04589,D0374,30-07-2022,Card,42,Late
O041170,C01743,D0175,21-12-2022,Wallet,31,Cancelled
O041171,C03028,D0131,01-08-2021,Wallet,8,Late
O041172,C04261,D0025,03-09-2024,Card,43,Late
O041173,C00888,D0463,14-07-2023,UPI,53,Delivered
O041174,C00425,D0248,06-05-2023,UPI,22,Late
O041175,C02530,D0019,11-08-2023,Card,11,Cancelled
O041176,C02592,D0185,14-03-2024,Card,59,Late
O041177,C02546,D0264,02-05-2022,UPI,32,Late
O041178,C01567,D0335,24-02-2022,Card,39,Delivered
O041179,C00383,D0500,15-12-2024,Card,21,Late
O041180,C01188,D0204,31-03-2023,Wallet,39,Late
O041181,C01595,D0475,06-02-2022,Card,15,Cancelled
O041182,C02819,D0202,02-12-2021,Wallet,47,Late
O041183,C01205,D0332,03-06-2022,Wallet,30,Delivered
O041184,C03058,D0074,20-09-2021,UPI,51,Delivered
O041185,C02393,D0397,05-03-2023,Card,14,Late
O041186,C03791,D0217,31-05-2025,UPI,18,Late
O041187,C00493,D0091,20-01-2025,Wallet,28,Late
O041188,C00864,D0007,21-05-2025,Wallet,38,Cancelled
O041189,C01725,D0377,27-04-2021,UPI,32,Delivered
O041190,C03479,D0144,27-04-2021,Card,18,Cancelled
O041191,C02152,D0022,25-01-2023,Card,29,Delivered
O041192,C04172,D0369,30-07-2022,Card,53,Delivered
O041193,C00744,D0316,26-04-2025,UPI,37,Late
O041194,C01468,D0202,01-01-2023,Wallet,54,Cancelled
O041195,C03815,D0285,27-09-2022,UPI,58,Late
O041196,C00089,D0425,04-08-2024,UPI,57,Late
O041197,C02103,D0489,25-03-2024,Cash,50,Late
O041198,C04622,D0479,03-07-2023,Cash,44,Late
O041199,C02710,D0458,19-06-2025,Wallet,48,Late
O041200,C02431,D0249,12-11-2022,Cash,23,Delivered
O041201,C01773,D0425,15-07-2022,Wallet,24,Cancelled
O041202,C03532,D0257,21-09-2023,Card,32,Delivered
O041203,C02131,D0148,08-07-2023,Card,29,Delivered
O041204,C03874,D0304,22-11-2023,Cash,30,Late
O041205,C00718,D0355,13-11-2024,Card,17,Late
O041206,C04037,D0074,26-08-2025,Wallet,47,Late
O041207,C03761,D0179,26-08-2021,UPI,10,Delivered
O041208,C00110,D0461,11-02-2025,Card,52,Delivered
O041209,C00401,D0370,19-09-2023,Wallet,11,Late
O041210,C00362,D0133,03-11-2022,Cash,59,Late
O041211,C04894,D0475,12-08-2024,Card,52,Delivered
O041212,C01260,D0134,13-08-2024,Cash,9,Delivered
O041213,C00492,D0388,05-07-2022,UPI,22,Delivered
O041214,C02696,D0468,22-10-2025,Cash,36,Late
O041215,C03063,D0111,04-12-2023,Card,25,Cancelled
O041216,C04359,D0264,08-06-2021,Cash,43,Cancelled
O041217,C04276,D0231,18-12-2022,Card,20,Late
O041218,C01202,D0123,05-02-2024,UPI,11,Delivered
O041219,C01214,D0349,18-06-2022,Wallet,32,Delivered
O041220,C04467,D0434,24-11-2023,Card,17,Delivered
O041221,C04329,D0276,29-08-2024,Card,57,Late
O041222,C01798,D0486,28-07-2024,UPI,57,Delivered
O041223,C02193,D0360,11-06-2023,Card,36,Cancelled
O041224,C01307,D0344,20-12-2022,Cash,44,Late
O041225,C03555,D0448,24-12-2025,Wallet,53,Delivered
O041226,C00188,D0313,18-03-2021,Card,58,Cancelled
O041227,C03527,D0464,01-03-2022,Cash,15,Late
O041228,C04135,D0026,23-08-2025,Wallet,19,Late
O041229,C04523,D0374,24-08-2025,UPI,52,Cancelled
O041230,C00051,D0322,08-12-2025,Wallet,16,Cancelled
O041231,C00081,D0314,06-01-2023,Cash,14,Cancelled
O041232,C02600,D0251,03-07-2021,Card,59,Cancelled
O041233,C01674,D0454,04-02-2022,Card,27,Cancelled
O041234,C04957,D0249,20-10-2024,Card,51,Late
O041235,C02485,D0448,30-12-2024,UPI,44,Late
O041236,C01360,D0486,21-02-2022,Wallet,13,Cancelled
O041237,C01113,D0111,31-01-2022,UPI,25,Cancelled
O041238,C01120,D0203,25-03-2021,Card,19,Delivered
O041239,C00604,D0083,06-11-2024,Wallet,14,Late
O041240,C00513,D0062,12-09-2024,UPI,22,Delivered
O041241,C04243,D0482,01-06-2023,Card,38,Late
O041242,C04557,D0430,28-04-2025,Wallet,29,Late
O041243,C02510,D0310,15-02-2021,Wallet,30,Delivered
O041244,C01129,D0283,22-08-2024,Wallet,13,Cancelled
O041245,C04403,D0170,07-07-2024,Wallet,42,Delivered
O041246,C03066,D0035,10-06-2022,UPI,39,Cancelled
O041247,C03645,D0130,13-04-2021,Wallet,41,Late
O041248,C02352,D0476,15-09-2024,UPI,36,Delivered
O041249,C00302,D0273,05-03-2022,Cash,37,Late
O041250,C00021,D0076,31-03-2023,UPI,36,Delivered
O041251,C02193,D0129,12-12-2024,UPI,22,Delivered
O041252,C00663,D0068,17-06-2021,Cash,23,Late
O041253,C02823,D0284,15-08-2023,Cash,55,Delivered
O041254,C04178,D0087,25-06-2025,Cash,34,Late
O041255,C01201,D0314,28-05-2021,Cash,11,Cancelled
O041256,C01446,D0362,16-03-2023,Wallet,12,Delivered
O041257,C02329,D0160,03-02-2024,Cash,44,Cancelled
O041258,C02399,D0081,17-01-2022,Card,57,Late
O041259,C03819,D0471,19-09-2021,Card,57,Delivered
O041260,C04786,D0001,03-06-2023,UPI,48,Delivered
O041261,C04278,D0446,08-09-2022,Cash,20,Cancelled
O041262,C04238,D0419,19-05-2022,Wallet,18,Delivered
O041263,C03923,D0365,29-04-2022,Card,54,Cancelled
O041264,C00996,D0253,16-12-2022,Cash,40,Cancelled
O041265,C02925,D0039,05-05-2024,Wallet,24,Delivered
O041266,C00881,D0346,08-11-2022,Card,16,Late
O041267,C01762,D0204,16-08-2023,UPI,22,Cancelled
O041268,C02793,D0009,17-05-2025,Cash,55,Cancelled
O041269,C03765,D0149,03-02-2025,Card,60,Cancelled
O041270,C02921,D0128,28-05-2024,Cash,34,Late
O041271,C03052,D0240,30-12-2025,UPI,18,Late
O041272,C00064,D0220,27-02-2022,Cash,39,Delivered
O041273,C00224,D0156,14-09-2025,UPI,8,Cancelled
O041274,C02068,D0158,16-06-2023,Wallet,21,Cancelled
O041275,C01324,D0104,05-05-2024,Wallet,8,Delivered
O041276,C01961,D0163,29-11-2021,Cash,20,Cancelled
O041277,C04633,D0175,27-04-2023,Card,21,Cancelled
O041278,C03229,D0403,28-04-2021,UPI,59,Cancelled
O041279,C02182,D0465,08-11-2021,Card,23,Cancelled
O041280,C01477,D0117,15-06-2023,Card,12,Late
O041281,C04617,D0484,24-07-2021,Wallet,34,Cancelled
O041282,C03434,D0488,29-04-2025,Card,52,Delivered
O041283,C04313,D0479,03-08-2024,UPI,15,Cancelled
O041284,C02005,D0169,26-04-2023,UPI,57,Delivered
O041285,C01794,D0251,22-02-2021,UPI,16,Delivered
O041286,C04364,D0224,31-01-2024,UPI,52,Late
O041287,C03656,D0083,09-07-2025,Card,57,Delivered
O041288,C00328,D0120,19-02-2024,Cash,25,Delivered
O041289,C01479,D0166,11-07-2024,UPI,53,Delivered
O041290,C00976,D0005,28-11-2022,Wallet,43,Delivered
O041291,C02900,D0223,12-02-2021,Wallet,51,Delivered
O041292,C02568,D0081,26-04-2022,Cash,10,Cancelled
O041293,C03121,D0446,20-03-2022,UPI,18,Cancelled
O041294,C03155,D0178,25-02-2021,UPI,37,Delivered
O041295,C02574,D0148,19-11-2022,Wallet,14,Cancelled
O041296,C00691,D0011,25-08-2024,Cash,9,Delivered
O041297,C03869,D0159,13-05-2023,Wallet,58,Cancelled
O041298,C02011,D0345,23-11-2021,UPI,18,Delivered
O041299,C04317,D0464,07-05-2022,Card,36,Late
O041300,C01336,D0398,04-02-2021,UPI,23,Delivered
O041301,C04964,D0488,29-04-2021,UPI,40,Delivered
O041302,C03805,D0459,08-05-2022,Cash,39,Cancelled
O041303,C01104,D0083,05-01-2021,UPI,27,Delivered
O041304,C04483,D0403,05-05-2021,UPI,55,Late
O041305,C02696,D0279,30-10-2023,Wallet,47,Delivered
O041306,C00714,D0069,01-12-2023,UPI,59,Late
O041307,C00706,D0431,30-11-2025,Wallet,14,Cancelled
O041308,C00433,D0100,08-07-2024,Card,10,Cancelled
O041309,C03261,D0099,11-05-2021,Cash,38,Late
O041310,C04089,D0296,15-10-2025,UPI,41,Cancelled
O041311,C04751,D0383,05-10-2021,Cash,14,Cancelled
O041312,C01421,D0352,03-04-2025,UPI,33,Late
O041313,C00539,D0411,07-02-2025,Wallet,12,Delivered
O041314,C03131,D0066,20-05-2021,Cash,47,Delivered
O041315,C02512,D0347,19-01-2023,Wallet,59,Cancelled
O041316,C03559,D0227,10-04-2023,Cash,49,Cancelled
O041317,C01570,D0167,02-01-2021,UPI,59,Late
O041318,C03158,D0368,31-01-2025,Wallet,54,Cancelled
O041319,C02682,D0252,18-06-2021,Wallet,11,Delivered
O041320,C02517,D0472,22-12-2022,Wallet,38,Delivered
O041321,C02218,D0158,09-05-2025,Cash,35,Cancelled
O041322,C00041,D0472,05-11-2023,Cash,41,Cancelled
O041323,C04622,D0261,30-03-2023,UPI,28,Late
O041324,C01065,D0312,18-06-2022,Wallet,56,Cancelled
O041325,C00260,D0478,18-03-2025,Cash,18,Cancelled
O041326,C02536,D0287,01-11-2022,Cash,43,Cancelled
O041327,C04685,D0075,20-04-2024,Card,38,Cancelled
O041328,C02083,D0217,13-03-2022,Cash,43,Cancelled
O041329,C03942,D0316,20-04-2024,Wallet,36,Cancelled
O041330,C02862,D0350,21-10-2023,Wallet,14,Cancelled
O041331,C00722,D0339,06-06-2024,Cash,12,Delivered
O041332,C04068,D0207,18-08-2021,Wallet,37,Delivered
O041333,C03641,D0476,07-04-2022,UPI,14,Delivered
O041334,C02025,D0219,24-09-2021,UPI,38,Delivered
O041335,C01706,D0149,02-10-2023,UPI,13,Late
O041336,C00971,D0253,10-10-2022,Card,15,Delivered
